StudentID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceScore,DropoutRisk
S12899,19,74,2,1,2,1,0,23,1,17,1,72,49,0,2,3,63.400000000000006,Medium Risk
S12900,19,74,2,1,2,1,0,27,0,18,0,61,96,0,2,0,78.9,Medium Risk
S12901,7,99,2,1,0,0,0,20,1,19,1,73,48,1,2,3,70.8,Medium Risk
S12902,33,66,1,1,1,1,0,22,3,13,0,98,95,1,2,0,87.2,Medium Risk
S12903,12,80,2,1,2,1,1,22,0,1,1,54,42,0,1,3,57.0,Medium Risk
S12904,12,80,2,1,2,1,1,27,2,8,1,98,60,1,1,2,77.4,Low Risk
S12905,12,80,2,1,2,1,1,24,2,5,1,91,67,1,1,2,78.1,Low Risk
S12906,12,80,2,1,2,1,1,26,1,13,0,51,87,0,2,0,74.1,Low Risk
S12907,12,80,2,1,2,1,1,27,2,16,1,95,54,1,2,3,74.1,Low Risk
S12908,12,80,0,0,1,1,1,22,0,1,1,54,42,0,1,3,57.0,Medium Risk
S12909,12,80,0,0,1,1,1,27,2,8,1,98,60,1,1,2,77.4,Low Risk
S12910,12,80,0,0,1,1,1,24,2,5,1,91,67,1,1,2,78.1,Low Risk
S12911,12,80,0,0,1,1,1,26,1,13,0,51,87,0,2,0,74.1,Low Risk
S12912,12,80,0,0,1,1,1,27,2,16,1,95,54,1,2,3,74.1,Low Risk
S12913,12,80,2,1,1,1,1,22,0,1,1,54,42,0,1,3,57.0,Medium Risk
S12914,12,80,2,1,1,1,1,27,2,8,1,98,60,1,1,2,77.4,Low Risk
S12915,12,80,2,1,1,1,1,24,2,5,1,91,67,1,1,2,78.1,Low Risk
S12916,12,80,2,1,1,1,1,26,1,13,0,51,87,0,2,0,74.1,Low Risk
S12917,12,80,2,1,1,1,1,27,2,16,1,95,54,1,2,3,74.1,Low Risk
S12918,13,79,2,1,0,0,0,20,2,9,0,90,86,1,2,0,85.1,Low Risk
S12919,13,79,2,1,0,0,0,19,1,18,0,68,64,1,1,2,69.7,Low Risk
S12920,13,79,2,1,0,0,0,29,0,0,1,73,76,0,0,1,76.0,Low Risk
S12921,13,79,2,1,0,0,0,29,1,2,1,96,41,0,2,3,68.9,Medium Risk
S12922,13,79,2,1,0,0,0,22,0,6,0,60,65,1,1,2,67.7,Low Risk
S12923,13,79,2,0,2,1,0,20,2,9,0,90,86,1,2,0,85.1,Low Risk
S12924,13,79,2,0,2,1,0,19,1,18,0,68,64,1,1,2,69.7,Low Risk
S12925,13,79,2,0,2,1,0,29,0,0,1,73,76,0,0,1,76.0,Low Risk
S12926,13,79,2,0,2,1,0,29,1,2,1,96,41,0,2,3,68.9,Medium Risk
S12927,13,79,2,0,2,1,0,22,0,6,0,60,65,1,1,2,67.7,Low Risk
S12928,13,79,0,0,1,0,0,20,2,9,0,90,86,1,2,0,85.1,Low Risk
S12929,13,79,0,0,1,0,0,19,1,18,0,68,64,1,1,2,69.7,Low Risk
S12930,13,79,0,0,1,0,0,29,0,0,1,73,76,0,0,1,76.0,Low Risk
S12931,13,79,0,0,1,0,0,29,1,2,1,96,41,0,2,3,68.9,Medium Risk
S12932,13,79,0,0,1,0,0,22,0,6,0,60,65,1,1,2,67.7,Low Risk
S12933,27,98,0,1,0,1,1,29,3,9,1,75,96,1,0,0,90.30000000000001,Low Risk
S12934,27,98,0,1,0,1,1,20,3,17,0,76,54,1,0,3,73.80000000000001,Low Risk
S12935,27,98,0,1,0,1,1,22,0,4,1,59,47,0,2,3,65.9,Medium Risk
S12936,35,68,2,1,1,1,1,26,3,2,1,67,61,1,1,2,64.9,Medium Risk
S12937,35,68,2,1,1,1,1,26,0,8,1,82,88,0,1,0,80.19999999999999,Medium Risk
S12938,35,68,2,1,1,1,1,18,2,4,0,56,89,0,1,0,72.80000000000001,Medium Risk
S12939,17,85,1,1,1,1,1,27,3,8,0,51,64,1,2,2,66.4,Low Risk
S12940,17,85,1,1,1,1,1,18,2,10,0,82,70,1,1,1,78.1,Low Risk
S12941,17,85,0,0,1,1,1,27,3,8,0,51,64,1,2,2,66.4,Low Risk
S12942,17,85,0,0,1,1,1,18,2,10,0,82,70,1,1,1,78.1,Low Risk
S12943,17,85,1,1,1,1,1,27,3,8,0,51,64,1,2,2,66.4,Low Risk
S12944,17,85,1,1,1,1,1,18,2,10,0,82,70,1,1,1,78.1,Low Risk
S12945,28,95,1,0,2,1,1,25,2,3,1,81,43,0,2,3,70.0,Medium Risk
S12946,28,95,1,0,2,1,1,25,2,5,0,96,100,0,2,0,97.3,Low Risk
S12947,28,95,1,0,2,1,1,25,3,15,1,62,48,1,2,3,66.3,Medium Risk
S12948,28,95,1,0,2,1,1,19,2,15,0,91,50,1,1,3,75.8,Low Risk
S12949,28,95,1,0,1,1,1,25,2,3,1,81,43,0,2,3,70.0,Medium Risk
S12950,28,95,1,0,1,1,1,25,2,5,0,96,100,0,2,0,97.3,Low Risk
S12951,28,95,1,0,1,1,1,25,3,15,1,62,48,1,2,3,66.3,Medium Risk
S12952,28,95,1,0,1,1,1,19,2,15,0,91,50,1,1,3,75.8,Low Risk
S12953,28,95,1,0,0,1,1,25,2,3,1,81,43,0,2,3,70.0,Medium Risk
S12954,28,95,1,0,0,1,1,25,2,5,0,96,100,0,2,0,97.3,Low Risk
S12955,28,95,1,0,0,1,1,25,3,15,1,62,48,1,2,3,66.3,Medium Risk
S12956,28,95,1,0,0,1,1,19,2,15,0,91,50,1,1,3,75.8,Low Risk
S12957,11,76,1,1,0,1,0,28,1,6,1,55,92,1,1,0,76.10000000000001,Low Risk
S12958,11,76,1,1,0,1,0,20,3,1,1,68,49,1,0,3,62.8,Medium Risk
S12959,11,76,1,1,0,1,0,21,2,13,0,81,55,1,1,2,69.1,Low Risk
S12960,11,76,1,0,2,1,0,28,1,6,1,55,92,1,1,0,76.10000000000001,Low Risk
S12961,11,76,1,0,2,1,0,20,3,1,1,68,49,1,0,3,62.8,Medium Risk
S12962,11,76,1,0,2,1,0,21,2,13,0,81,55,1,1,2,69.1,Low Risk
S12963,7,92,1,1,1,1,0,19,3,0,1,76,66,1,2,2,76.8,Low Risk
S12964,7,92,1,1,1,1,0,19,1,11,1,57,87,1,2,0,79.5,Low Risk
S12965,7,92,1,1,1,1,0,29,3,1,1,78,94,1,0,0,88.6,Low Risk
S12966,7,92,1,1,1,1,0,23,1,19,1,56,54,1,1,3,66.0,Low Risk
S12967,7,92,1,1,1,1,0,25,3,10,0,78,67,1,0,2,77.8,Low Risk
S12968,26,72,0,0,0,1,0,20,2,0,0,65,98,1,2,0,80.3,Medium Risk
S12969,26,72,0,0,0,1,0,25,0,3,1,87,74,0,2,1,77.3,Medium Risk
S12970,26,72,0,0,0,1,0,19,3,19,0,68,47,1,0,3,60.8,Medium Risk
S12971,26,72,0,0,1,1,0,20,2,0,0,65,98,1,2,0,80.3,Medium Risk
S12972,26,72,0,0,1,1,0,25,0,3,1,87,74,0,2,1,77.3,Medium Risk
S12973,26,72,0,0,1,1,0,19,3,19,0,68,47,1,0,3,60.8,Medium Risk
S12974,39,90,2,0,2,1,0,25,0,10,1,56,93,1,2,0,81.0,Low Risk
S12975,39,90,2,0,2,1,0,28,0,5,0,56,48,0,2,3,63.0,Medium Risk
S12976,34,72,2,1,0,1,1,18,2,18,0,63,56,1,2,2,62.89999999999999,Medium Risk
S12977,19,77,1,0,0,1,0,28,0,4,1,91,86,0,2,0,84.8,Low Risk
S12978,19,77,1,0,0,1,0,18,2,3,0,57,47,1,2,3,59.0,Medium Risk
S12979,19,77,1,0,0,1,0,20,1,12,1,85,84,0,2,1,82.2,Low Risk
S12980,19,77,0,1,1,1,0,28,0,4,1,91,86,0,2,0,84.8,Low Risk
S12981,19,77,0,1,1,1,0,18,2,3,0,57,47,1,2,3,59.0,Medium Risk
S12982,19,77,0,1,1,1,0,20,1,12,1,85,84,0,2,1,82.2,Low Risk
S12983,19,77,0,1,0,1,0,28,0,4,1,91,86,0,2,0,84.8,Low Risk
S12984,19,77,0,1,0,1,0,18,2,3,0,57,47,1,2,3,59.0,Medium Risk
S12985,19,77,0,1,0,1,0,20,1,12,1,85,84,0,2,1,82.2,Low Risk
S12986,19,77,1,1,2,1,0,28,0,4,1,91,86,0,2,0,84.8,Low Risk
S12987,19,77,1,1,2,1,0,18,2,3,0,57,47,1,2,3,59.0,Medium Risk
S12988,19,77,1,1,2,1,0,20,1,12,1,85,84,0,2,1,82.2,Low Risk
S12989,19,77,0,0,0,1,0,28,0,4,1,91,86,0,2,0,84.8,Low Risk
S12990,19,77,0,0,0,1,0,18,2,3,0,57,47,1,2,3,59.0,Medium Risk
S12991,19,77,0,0,0,1,0,20,1,12,1,85,84,0,2,1,82.2,Low Risk
S12992,30,89,1,0,1,1,1,22,1,11,1,99,62,1,1,2,81.2,Low Risk
S12993,30,89,1,0,1,1,1,24,2,6,1,84,90,1,1,0,87.9,Low Risk
S12994,30,89,1,0,1,1,1,25,0,16,1,74,70,0,2,1,76.9,Low Risk
S12995,9,93,0,1,0,1,0,19,0,12,0,50,52,0,2,3,63.699999999999996,Low Risk
S12996,9,93,0,1,0,1,0,28,3,12,1,98,85,0,1,0,91.3,Low Risk
S12997,9,93,0,1,0,1,0,19,0,15,1,75,42,0,2,3,67.19999999999999,Medium Risk
S12998,9,93,0,1,0,1,0,24,0,10,1,54,48,0,2,3,63.300000000000004,Medium Risk
S12999,9,93,0,1,0,1,0,26,2,18,0,53,72,1,0,1,72.6,Low Risk
S13000,9,93,0,1,0,1,0,22,0,8,1,96,56,1,2,2,79.1,Low Risk
S13001,9,93,0,1,0,1,0,18,1,0,1,94,88,0,1,0,91.30000000000001,Low Risk
S13002,16,100,2,0,1,1,0,27,1,19,1,87,59,0,0,2,79.7,Low Risk
S13003,16,100,2,0,1,1,0,27,1,19,1,87,59,0,0,2,79.7,Low Risk
S13004,16,100,1,1,2,1,0,27,1,19,1,87,59,0,0,2,79.7,Low Risk
S13005,26,92,2,0,1,1,1,19,3,1,1,88,68,0,2,2,81.2,Low Risk
S13006,26,92,2,0,1,1,1,25,0,12,1,53,76,1,1,1,73.89999999999999,Low Risk
S13007,26,92,2,0,1,1,1,18,3,16,1,93,74,1,2,1,85.1,Low Risk
S13008,26,92,1,1,1,1,1,19,3,1,1,88,68,0,2,2,81.2,Low Risk
S13009,26,92,1,1,1,1,1,25,0,12,1,53,76,1,1,1,73.89999999999999,Low Risk
S13010,26,92,1,1,1,1,1,18,3,16,1,93,74,1,2,1,85.1,Low Risk
S13011,26,92,2,0,2,1,1,19,3,1,1,88,68,0,2,2,81.2,Low Risk
S13012,26,92,2,0,2,1,1,25,0,12,1,53,76,1,1,1,73.89999999999999,Low Risk
S13013,26,92,2,0,2,1,1,18,3,16,1,93,74,1,2,1,85.1,Low Risk
S13014,26,92,1,0,1,1,1,19,3,1,1,88,68,0,2,2,81.2,Low Risk
S13015,26,92,1,0,1,1,1,25,0,12,1,53,76,1,1,1,73.89999999999999,Low Risk
S13016,26,92,1,0,1,1,1,18,3,16,1,93,74,1,2,1,85.1,Low Risk
S13017,6,90,1,1,1,1,1,27,2,19,1,99,67,1,0,2,83.5,Low Risk
S13018,6,90,1,1,1,1,1,25,3,4,1,77,94,1,1,0,87.7,Low Risk
S13019,16,84,0,0,0,0,1,20,2,13,1,99,65,1,0,2,80.9,Low Risk
S13020,16,84,0,0,0,0,1,18,0,2,1,54,75,0,1,1,71.4,Low Risk
S13021,16,84,1,0,0,1,1,20,2,13,1,99,65,1,0,2,80.9,Low Risk
S13022,16,84,1,0,0,1,1,18,0,2,1,54,75,0,1,1,71.4,Low Risk
S13023,16,84,2,1,1,0,1,20,2,13,1,99,65,1,0,2,80.9,Low Risk
S13024,16,84,2,1,1,0,1,18,0,2,1,54,75,0,1,1,71.4,Low Risk
S13025,16,84,2,1,1,1,1,20,2,13,1,99,65,1,0,2,80.9,Low Risk
S13026,16,84,2,1,1,1,1,18,0,2,1,54,75,0,1,1,71.4,Low Risk
S13027,16,84,2,0,0,1,1,20,2,13,1,99,65,1,0,2,80.9,Low Risk
S13028,16,84,2,0,0,1,1,18,0,2,1,54,75,0,1,1,71.4,Low Risk
S13029,14,61,1,1,1,0,1,26,2,2,1,59,92,1,1,0,72.8,Medium Risk
S13030,14,61,1,1,1,0,1,29,0,13,1,54,81,1,2,1,66.89999999999999,Medium Risk
S13031,14,61,1,1,1,0,1,18,3,2,0,86,96,1,2,0,82.5,Medium Risk
S13032,14,61,1,1,1,0,1,19,3,11,1,74,78,0,2,1,71.7,Medium Risk
S13033,14,61,1,1,0,1,1,26,2,2,1,59,92,1,1,0,72.8,Medium Risk
S13034,14,61,1,1,0,1,1,29,0,13,1,54,81,1,2,1,66.89999999999999,Medium Risk
S13035,14,61,1,1,0,1,1,18,3,2,0,86,96,1,2,0,82.5,Medium Risk
S13036,14,61,1,1,0,1,1,19,3,11,1,74,78,0,2,1,71.7,Medium Risk
S13037,28,63,2,1,0,1,0,23,0,18,0,70,51,0,2,3,60.300000000000004,Medium Risk
S13038,28,63,2,1,0,1,0,18,2,2,0,88,71,1,2,1,73.69999999999999,Medium Risk
S13039,28,63,2,1,0,1,0,25,2,0,0,68,58,1,1,2,62.5,Medium Risk
S13040,8,82,2,1,1,0,0,27,0,11,1,60,96,1,1,0,81.0,Low Risk
S13041,8,66,2,1,1,1,1,23,1,5,1,67,64,1,0,2,65.5,Medium Risk
S13042,14,73,2,0,1,1,1,29,0,15,0,94,90,1,0,0,86.1,Medium Risk
S13043,14,73,2,0,1,1,1,23,3,10,1,91,72,1,0,1,78.0,Medium Risk
S13044,14,73,2,0,1,1,1,28,1,4,1,81,72,1,1,1,75.0,Medium Risk
S13045,20,100,1,1,1,1,1,25,2,2,1,55,70,1,2,1,74.5,Low Risk
S13046,20,100,1,1,1,1,1,27,0,19,1,50,99,1,1,0,84.6,Low Risk
S13047,20,100,1,1,1,1,1,19,3,2,1,60,55,1,1,2,70.0,Low Risk
S13048,20,100,1,1,1,1,1,25,2,2,1,55,70,1,2,1,74.5,Low Risk
S13049,20,100,1,1,1,1,1,27,0,19,1,50,99,1,1,0,84.6,Low Risk
S13050,20,100,1,1,1,1,1,19,3,2,1,60,55,1,1,2,70.0,Low Risk
S13051,20,100,1,1,2,0,1,25,2,2,1,55,70,1,2,1,74.5,Low Risk
S13052,20,100,1,1,2,0,1,27,0,19,1,50,99,1,1,0,84.6,Low Risk
S13053,20,100,1,1,2,0,1,19,3,2,1,60,55,1,1,2,70.0,Low Risk
S13054,12,68,2,0,2,1,0,19,1,11,1,51,75,1,2,1,65.69999999999999,Medium Risk
S13055,12,68,2,0,2,1,0,20,2,8,0,89,64,1,2,2,72.69999999999999,Medium Risk
S13056,11,100,2,0,1,1,0,22,0,20,1,58,52,1,2,3,68.2,Low Risk
S13057,11,100,2,0,1,1,0,24,1,2,0,84,85,1,2,0,89.2,Low Risk
S13058,11,100,2,1,2,1,0,22,0,20,1,58,52,1,2,3,68.2,Low Risk
S13059,11,100,2,1,2,1,0,24,1,2,0,84,85,1,2,0,89.2,Low Risk
S13060,12,61,1,1,1,1,1,27,3,6,1,94,96,1,2,0,84.9,Medium Risk
S13061,12,61,1,1,1,1,1,25,1,19,0,66,53,1,2,3,59.3,Medium Risk
S13062,12,61,1,1,1,1,1,27,3,6,1,94,96,1,2,0,84.9,Medium Risk
S13063,12,61,1,1,1,1,1,25,1,19,0,66,53,1,2,3,59.3,Medium Risk
S13064,30,82,1,1,0,1,0,22,3,14,1,96,77,1,0,1,84.19999999999999,Low Risk
S13065,30,82,1,1,0,1,0,21,0,8,0,62,61,1,1,2,67.6,Low Risk
S13066,30,82,2,1,1,1,0,22,3,14,1,96,77,1,0,1,84.19999999999999,Low Risk
S13067,30,82,2,1,1,1,0,21,0,8,0,62,61,1,1,2,67.6,Low Risk
S13068,13,91,1,1,1,1,1,27,0,2,1,85,96,0,1,0,91.2,Low Risk
S13069,13,91,1,1,1,1,1,28,0,17,0,81,70,1,2,1,79.6,Low Risk
S13070,13,91,0,1,0,1,1,27,0,2,1,85,96,0,1,0,91.2,Low Risk
S13071,13,91,0,1,0,1,1,28,0,17,0,81,70,1,2,1,79.6,Low Risk
S13072,16,91,2,0,0,1,1,29,3,20,0,75,56,0,2,2,72.2,Low Risk
S13073,16,91,2,1,0,1,1,29,3,20,0,75,56,0,2,2,72.2,Low Risk
S13074,16,91,1,1,1,1,1,29,3,20,0,75,56,0,2,2,72.2,Low Risk
S13075,22,97,1,1,0,1,0,28,1,10,1,78,100,1,0,0,92.5,Low Risk
S13076,22,97,1,1,0,1,0,22,1,8,0,79,88,1,2,0,88.0,Low Risk
S13077,22,97,1,1,0,1,0,18,1,8,1,78,96,1,2,0,90.9,Low Risk
S13078,22,97,1,1,0,1,0,20,3,4,1,54,91,0,0,0,81.69999999999999,Low Risk
S13079,22,97,1,1,0,1,0,22,2,13,1,76,52,1,2,3,72.7,Low Risk
S13080,22,97,1,1,0,1,0,24,1,5,0,95,92,0,0,0,94.4,Low Risk
S13081,22,97,1,0,2,1,0,28,1,10,1,78,100,1,0,0,92.5,Low Risk
S13082,22,97,1,0,2,1,0,22,1,8,0,79,88,1,2,0,88.0,Low Risk
S13083,22,97,1,0,2,1,0,18,1,8,1,78,96,1,2,0,90.9,Low Risk
S13084,22,97,1,0,2,1,0,20,3,4,1,54,91,0,0,0,81.69999999999999,Low Risk
S13085,22,97,1,0,2,1,0,22,2,13,1,76,52,1,2,3,72.7,Low Risk
S13086,22,97,1,0,2,1,0,24,1,5,0,95,92,0,0,0,94.4,Low Risk
S13087,9,97,1,0,0,1,1,19,2,6,1,74,45,0,2,3,69.3,Medium Risk
S13088,7,90,1,1,0,1,1,29,2,10,0,82,81,1,2,1,84.0,Low Risk
S13089,22,60,0,0,1,0,0,26,0,7,1,95,86,1,2,0,80.9,Medium Risk
S13090,22,60,1,1,1,1,0,26,0,7,1,95,86,1,2,0,80.9,Medium Risk
S13091,30,100,2,0,1,1,1,21,2,10,0,51,78,0,1,1,76.5,Low Risk
S13092,30,100,2,0,1,1,1,28,2,2,0,57,90,1,2,0,83.1,Low Risk
S13093,30,100,2,1,0,1,1,21,2,10,0,51,78,0,1,1,76.5,Low Risk
S13094,30,100,2,1,0,1,1,28,2,2,0,57,90,1,2,0,83.1,Low Risk
S13095,30,70,0,0,2,1,1,18,3,20,1,72,96,0,1,0,81.0,Medium Risk
S13096,30,70,0,0,2,1,1,19,3,7,0,56,46,1,2,3,56.2,Medium Risk
S13097,30,70,0,0,2,1,1,19,3,6,1,80,50,1,2,3,65.0,Medium Risk
S13098,30,70,0,0,2,1,1,18,2,6,0,91,95,1,0,0,86.3,Medium Risk
S13099,30,70,0,0,2,1,1,20,3,7,1,75,82,1,0,1,76.30000000000001,Medium Risk
S13100,30,70,0,0,2,1,1,29,2,12,1,61,76,1,2,1,69.7,Medium Risk
S13101,31,85,1,1,0,1,0,21,1,18,1,61,92,1,2,0,80.60000000000001,Low Risk
S13102,31,85,1,1,0,1,0,25,2,8,1,72,72,0,2,1,75.9,Low Risk
S13103,10,73,1,1,2,1,1,24,2,4,0,77,68,1,0,2,72.19999999999999,Medium Risk
S13104,10,73,0,1,0,1,1,24,2,4,0,77,68,1,0,2,72.19999999999999,Medium Risk
S13105,25,66,1,1,1,1,0,26,1,6,0,84,56,0,2,2,67.4,Medium Risk
S13106,25,66,1,1,1,1,0,28,1,4,1,76,98,1,2,0,81.8,Medium Risk
S13107,25,66,2,0,2,1,0,26,1,6,0,84,56,0,2,2,67.4,Medium Risk
S13108,25,66,2,0,2,1,0,28,1,4,1,76,98,1,2,0,81.8,Medium Risk
S13109,25,66,1,1,1,1,0,26,1,6,0,84,56,0,2,2,67.4,Medium Risk
S13110,25,66,1,1,1,1,0,28,1,4,1,76,98,1,2,0,81.8,Medium Risk
S13111,6,98,0,0,1,1,0,20,3,11,1,57,66,1,0,2,72.9,Low Risk
S13112,6,98,0,0,1,1,0,18,1,14,0,96,69,1,0,2,85.8,Low Risk
S13113,6,98,0,0,1,1,0,18,1,6,1,58,78,1,2,1,78.0,Low Risk
S13114,18,92,1,1,0,1,0,20,2,19,0,76,92,1,1,0,87.2,Low Risk
S13115,12,66,2,1,0,1,1,19,1,5,1,50,78,1,1,1,66.0,Medium Risk
S13116,12,66,2,1,0,1,1,19,3,15,1,70,42,1,0,3,57.599999999999994,Medium Risk
S13117,12,66,2,1,1,0,1,19,1,5,1,50,78,1,1,1,66.0,Medium Risk
S13118,12,66,2,1,1,0,1,19,3,15,1,70,42,1,0,3,57.599999999999994,Medium Risk
S13119,33,74,0,0,1,1,1,23,0,13,1,53,94,1,0,0,75.7,Medium Risk
S13120,33,74,1,1,1,1,1,23,0,13,1,53,94,1,0,0,75.7,Medium Risk
S13121,31,94,1,0,0,1,1,25,2,11,1,99,62,1,0,2,82.7,Low Risk
S13122,32,66,2,1,2,1,1,23,2,6,1,84,74,1,2,1,74.6,Medium Risk
S13123,32,66,2,1,2,1,1,23,0,11,0,64,47,1,1,3,57.8,Medium Risk
S13124,23,93,2,0,2,1,0,22,0,14,0,62,59,1,1,2,70.1,Low Risk
S13125,23,93,2,0,2,1,0,26,0,10,0,72,51,1,1,3,69.9,Low Risk
S13126,23,93,2,0,2,1,0,24,1,15,0,62,94,1,2,0,84.1,Low Risk
S13127,23,93,2,0,2,1,0,25,0,5,0,61,75,0,0,1,76.19999999999999,Low Risk
S13128,23,93,2,0,2,1,0,27,1,11,0,96,81,1,2,1,89.1,Low Risk
S13129,23,93,2,1,2,1,0,22,0,14,0,62,59,1,1,2,70.1,Low Risk
S13130,23,93,2,1,2,1,0,26,0,10,0,72,51,1,1,3,69.9,Low Risk
S13131,23,93,2,1,2,1,0,24,1,15,0,62,94,1,2,0,84.1,Low Risk
S13132,23,93,2,1,2,1,0,25,0,5,0,61,75,0,0,1,76.19999999999999,Low Risk
S13133,23,93,2,1,2,1,0,27,1,11,0,96,81,1,2,1,89.1,Low Risk
S13134,23,93,0,1,2,1,0,22,0,14,0,62,59,1,1,2,70.1,Low Risk
S13135,23,93,0,1,2,1,0,26,0,10,0,72,51,1,1,3,69.9,Low Risk
S13136,23,93,0,1,2,1,0,24,1,15,0,62,94,1,2,0,84.1,Low Risk
S13137,23,93,0,1,2,1,0,25,0,5,0,61,75,0,0,1,76.19999999999999,Low Risk
S13138,23,93,0,1,2,1,0,27,1,11,0,96,81,1,2,1,89.1,Low Risk
S13139,23,93,1,0,1,1,0,22,0,14,0,62,59,1,1,2,70.1,Low Risk
S13140,23,93,1,0,1,1,0,26,0,10,0,72,51,1,1,3,69.9,Low Risk
S13141,23,93,1,0,1,1,0,24,1,15,0,62,94,1,2,0,84.1,Low Risk
S13142,23,93,1,0,1,1,0,25,0,5,0,61,75,0,0,1,76.19999999999999,Low Risk
S13143,23,93,1,0,1,1,0,27,1,11,0,96,81,1,2,1,89.1,Low Risk
S13144,28,62,2,0,1,1,0,19,0,17,1,87,64,0,1,2,70.3,Medium Risk
S13145,28,62,2,0,1,1,0,26,0,5,0,64,46,1,1,3,56.2,Medium Risk
S13146,28,62,2,0,1,1,0,26,0,13,0,72,95,1,0,0,78.19999999999999,Medium Risk
S13147,28,62,2,0,1,1,0,29,0,12,1,53,62,1,2,2,59.3,Medium Risk
S13148,28,62,2,0,1,1,0,27,1,10,0,90,86,1,2,0,80.0,Medium Risk
S13149,28,62,2,0,1,1,0,21,0,14,1,100,72,1,2,1,77.39999999999999,Medium Risk
S13150,30,76,1,1,1,1,1,20,0,6,1,62,58,1,2,2,64.6,Low Risk
S13151,39,75,2,1,2,1,1,29,3,11,1,77,58,1,2,2,68.8,Low Risk
S13152,39,75,2,1,2,1,1,18,1,17,1,69,94,0,2,0,80.8,Low Risk
S13153,39,75,2,1,2,1,1,29,0,0,1,97,83,1,1,1,84.8,Low Risk
S13154,8,90,2,0,2,1,1,26,3,18,0,72,70,1,2,1,76.6,Low Risk
S13155,8,90,2,0,2,1,1,24,2,18,1,62,71,1,1,1,74.0,Low Risk
S13156,8,90,2,0,2,1,1,21,3,1,0,65,67,1,1,2,73.3,Low Risk
S13157,8,90,2,0,2,1,1,24,0,19,0,95,91,1,1,0,91.9,Low Risk
S13158,8,90,2,0,2,1,1,26,0,6,1,96,52,1,1,3,76.6,Low Risk
S13159,8,90,1,0,2,1,1,26,3,18,0,72,70,1,2,1,76.6,Low Risk
S13160,8,90,1,0,2,1,1,24,2,18,1,62,71,1,1,1,74.0,Low Risk
S13161,8,90,1,0,2,1,1,21,3,1,0,65,67,1,1,2,73.3,Low Risk
S13162,8,90,1,0,2,1,1,24,0,19,0,95,91,1,1,0,91.9,Low Risk
S13163,8,90,1,0,2,1,1,26,0,6,1,96,52,1,1,3,76.6,Low Risk
S13164,32,81,1,0,2,1,0,21,0,14,1,61,100,0,2,0,82.6,Low Risk
S13165,32,81,1,0,2,1,0,19,3,11,0,65,93,1,1,0,81.0,Low Risk
S13166,32,81,1,0,2,1,0,29,0,6,1,65,83,1,1,1,77.0,Low Risk
S13167,8,78,1,1,1,1,1,18,0,15,1,54,50,0,1,3,59.6,Low Risk
S13168,8,78,1,1,1,1,1,28,2,15,1,72,92,0,0,0,81.80000000000001,Low Risk
S13169,20,87,2,1,1,1,0,27,3,12,1,55,99,1,2,0,82.2,Low Risk
S13170,20,87,2,1,1,1,0,29,1,19,0,78,97,1,2,0,88.3,Low Risk
S13171,20,87,1,0,1,1,0,27,3,12,1,55,99,1,2,0,82.2,Low Risk
S13172,20,87,1,0,1,1,0,29,1,19,0,78,97,1,2,0,88.3,Low Risk
S13173,20,87,2,0,0,1,0,27,3,12,1,55,99,1,2,0,82.2,Low Risk
S13174,20,87,2,0,0,1,0,29,1,19,0,78,97,1,2,0,88.3,Low Risk
S13175,20,87,0,0,1,0,0,27,3,12,1,55,99,1,2,0,82.2,Low Risk
S13176,20,87,0,0,1,0,0,29,1,19,0,78,97,1,2,0,88.3,Low Risk
S13177,24,74,0,1,2,1,1,21,3,0,1,71,78,1,2,1,74.7,Medium Risk
S13178,24,74,1,1,0,1,1,21,3,0,1,71,78,1,2,1,74.7,Medium Risk
S13179,20,100,1,1,1,1,0,23,0,0,0,97,59,1,2,2,82.7,Low Risk
S13180,20,100,1,1,1,1,0,26,0,15,0,52,75,0,2,1,75.6,Low Risk
S13181,9,69,1,1,1,1,1,18,3,13,0,59,41,1,2,3,54.8,Medium Risk
S13182,9,69,1,1,1,1,1,19,0,13,0,50,44,1,0,3,53.3,Medium Risk
S13183,9,69,2,1,1,1,1,18,3,13,0,59,41,1,2,3,54.8,Medium Risk
S13184,9,69,2,1,1,1,1,19,0,13,0,50,44,1,0,3,53.3,Medium Risk
S13185,30,91,1,0,0,1,0,18,3,14,1,58,82,1,0,1,77.5,Low Risk
S13186,30,91,1,0,0,1,0,21,1,12,1,73,79,0,2,1,80.8,Low Risk
S13187,30,91,1,0,0,1,0,26,0,12,1,89,79,0,1,1,85.6,Low Risk
S13188,30,91,2,1,0,1,0,18,3,14,1,58,82,1,0,1,77.5,Low Risk
S13189,30,91,2,1,0,1,0,21,1,12,1,73,79,0,2,1,80.8,Low Risk
S13190,30,91,2,1,0,1,0,26,0,12,1,89,79,0,1,1,85.6,Low Risk
S13191,30,91,0,1,1,1,0,18,3,14,1,58,82,1,0,1,77.5,Low Risk
S13192,30,91,0,1,1,1,0,21,1,12,1,73,79,0,2,1,80.8,Low Risk
S13193,30,91,0,1,1,1,0,26,0,12,1,89,79,0,1,1,85.6,Low Risk
S13194,10,95,0,1,2,1,1,18,1,1,1,51,70,1,2,1,71.8,Low Risk
